ID,Page,LineNum,Enterer,Recorder,Team,Year,SurveyDate,BlockID,SiteID,Plot,PlotID,HostID,HostAbund,IndNum,BranchNum,BranchLength,BranchDiam,NumLeaves,CatID,CatSpecies,Count,BadHost,CatIDNum,RearID,FieldNotes,EntererNotes,CleaningNotes,
8920,73,2,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP2,SM_SML_2_CP2,BETAL,1,1,2,76,4.8,NA,,NA,0,,NA,,,,,#N/A
8921,73,3,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP2,SM_SML_2_CP2,BETAL,1,1,3,47,3.7,NA,ORTHRU,Orthosia rubescens,1,,NA,0496,Questionable ID,,,0
8922,73,4,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP2,SM_SML_2_CP2,BETAL,1,1,4,102,6.7,NA,,NA,0,,NA,,,,,#N/A
8923,73,5,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP2,SM_SML_2_CP2,BETAL,1,1,5,86,6.3,NA,,NA,0,,NA,,,,,#N/A
8924,73,6,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,ACERU,1,1,1,NA,NA,10,,NA,0,,NA,,,,,#N/A
8925,73,7,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,ACERU,1,1,2,NA,NA,8,,NA,0,,NA,,,,,#N/A
8926,73,8,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,ACERU,1,1,3,NA,NA,8,,NA,0,,NA,,,,,#N/A
8927,73,9,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,BETLE,1,1,1,86,4,NA,,NA,0,,NA,,,,,#N/A
8928,73,10,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,BETLE,1,1,2,101,5.6,NA,,NA,0,,NA,,,,,#N/A
8929,73,11,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,BETLE,1,1,3,72,5,NA,,NA,0,,NA,,,,,#N/A
8930,73,12,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,1,119,7,NA,LYMADI,Lymantria dispar,2,,NA,,,,,#N/A
8931,73,13,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,1,119,7,NA,HIMEFI,Himella fidelis,1,,NA,,,,,#N/A
8932,73,14,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,1,119,7,NA,IRIDEP,Iridopsis ephyraria,1,,NA,,,,,#N/A
8933,73,15,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,2,90,4.9,NA,MICROL,Microlepidoptera,1,,NA,0491,leaf roller pupae,,,leaf roller pupae
8934,73,16,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,3,109,9,NA,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
8935,73,17,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,3,109,9,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
8936,73,18,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,1,4,33,2.5,NA,,NA,0,,NA,,,,,#N/A
8937,73,19,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,CARCA,2,2,5,61,4.8,NA,,NA,0,,NA,,,,,#N/A
8938,73,20,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SML,2_CP4,SM_SML_2_CP4,FAGGR,1,1,1,NA,NA,18,,NA,0,,NA,,,,,#N/A
8939,74,1,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ILEVE,1,1,1,NA,NA,8,,NA,0,,NA,,,,,#N/A
8940,74,2,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ILEVE,1,1,2,NA,NA,18,,NA,0,,NA,,,,,#N/A
8941,74,3,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ILEVE,1,1,3,76,5.2,NA,ORGYLE,Orgyia leucostigma,2,,NA,,,,,#N/A
8942,74,4,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ILEVE,1,1,4,124,11.4,NA,ORGYLE,Orgyia leucostigma,2,,NA,,,,,#N/A
8943,74,5,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ILEVE,1,1,4,124,11.4,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
8944,74,6,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ILEVE,1,1,5,NA,NA,14,,NA,0,,NA,,,,,#N/A
8945,74,7,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ACERU,1,1,1,NA,NA,19,,NA,0,,NA,,,,,#N/A
8946,74,8,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ACERU,1,1,2,NA,NA,10,,NA,0,,NA,,,,,#N/A
8947,74,9,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ACERU,1,1,3,NA,NA,4,EUTRCL,Eutrapela clemataria,1,,NA,,,,,#N/A
8948,74,10,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ACERU,1,1,4,41,4.8,NA,,NA,0,,NA,,,,,#N/A
8949,74,11,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,ACERU,1,1,5,NA,NA,24,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
8950,74,12,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,CARCA,2,1,1,NA,NA,10,,NA,0,,NA,,,,,#N/A
8951,74,13,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,CARCA,2,1,2,58,5,NA,,NA,0,,NA,,,,,#N/A
8952,74,14,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,CARCA,2,2,3,49,3.3,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
8953,74,15,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,CARCA,2,2,3,49,3.3,NA,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
8954,74,16,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP2,SM_SMS_3_CP2,CARCA,2,2,4,61,4.4,NA,,NA,0,,NA,,,,,#N/A
8955,74,17,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,1,1,NA,NA,20,,NA,0,,NA,,,,,#N/A
8956,74,18,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,2,2,71,8.4,NA,,NA,0,,NA,,,,,#N/A
8957,74,19,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,3,3,42,6.3,NA,,NA,0,,NA,,,,,#N/A
8958,74,20,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,3,4,68,7.1,NA,NEMARE,Nematocampa resistaria,1,,NA,,,,,#N/A
8959,74,21,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,3,4,68,7.1,NA,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
8960,74,22,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,3,4,68,7.1,NA,ORTHRU,Orthosia rubescens,1,,NA,,,,,#N/A
8961,74,23,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,ACERU,3,3,5,NA,NA,8,,NA,0,,NA,,,,,#N/A
8962,74,24,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,CARCA,2,1,1,59,6,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
8963,74,25,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,CARCA,2,1,2,21,3.3,NA,,NA,0,,NA,,,,,#N/A
8964,74,26,LK,KH,"DD,IO,KH",2019,2019-06-14,SM,SMS,3_CP1,SM_SMS_3_CP1,CARCA,2,2,3,49,4,NA,ORGYLE,Orgyia leucostigma,2,,NA,,,,,#N/A
8965,75,1,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,CARCA,6,1,1,70,6,NA,EUTRCL,Eutrapela clemataria,1,,NA,,,,,#N/A
8966,75,2,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,CARCA,6,1,1,70,6,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,#N/A
8967,75,3,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,CARCA,6,2,2,77,6,NA,,NA,0,,NA,,,,,#N/A
8968,75,4,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,CARCA,6,3,3,106,6.1,NA,CROCNO,Crocigrapha normani,1,,NA,,,,,#N/A
8969,75,5,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,CARCA,6,4,4,53,3.4,NA,,NA,0,,NA,,,,,#N/A
8970,75,6,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,CARCA,6,5,5,90,8.5,NA,HIMEFI,Himella fidelis,1,,NA,,,,,#N/A
8971,75,7,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP1,SM_SMS_2_CP1,ILEVE,1,1,1,134,11.2,NA,NEMARE,Nematocampa resistaria,1,,NA,,,,,#N/A
8972,75,8,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,CARCA,1,1,1,80,5.9,NA,MELACA,Melanolophia canadaria,1,,NA,,,,,#N/A
8973,75,9,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,CARCA,1,1,2,96,8,NA,,NA,0,,NA,,,,,#N/A
8974,75,10,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,CARCA,1,1,3,103,7.4,NA,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
8975,75,11,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,CARCA,1,1,3,103,7.4,NA,PLATEX,Platynota exasperatana,1,,NA,0453,,,,0
8976,75,12,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,CARCA,1,1,4,41,5.1,NA,,NA,0,,NA,,,,,#N/A
8977,75,13,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,ACERU,3,1,1,90,8.2,NA,SPERPU,Speranza pustularia,1,,NA,,,,,#N/A
8978,75,14,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,ACERU,3,1,1,90,8.2,NA,ORGYLE,Orgyia leucostigma,2,,NA,,,,,#N/A
8979,75,15,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,ACERU,3,1,2,120,8.2,NA,EUPISW,Eupithecia swettii,1,,NA,0553,,,,0
8980,75,16,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,ACERU,3,2,3,28,5.3,NA,,NA,0,,NA,,,,,#N/A
8981,75,17,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,ACERU,3,3,4,57,6,NA,,NA,0,,NA,,,,,#N/A
8982,75,18,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,2_CP3,SM_SMS_2_CP3,ACERU,3,3,5,67,7.1,NA,SPERPU,Speranza pustularia,1,,NA,,,,,#N/A
8983,75,19,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,4_CP2,SM_SMS_4_CP2,CARCA,1,1,1,95,10.1,NA,ORTHRU,Orthosia rubescens,1,,NA,0458,Questionable ID,,,0
8984,75,20,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,4_CP2,SM_SMS_4_CP2,CARCA,1,1,2,53,9.7,NA,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
8985,75,21,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,4_CP2,SM_SMS_4_CP2,CARCA,1,1,2,53,9.7,NA,EUPIVA,Eupithecia variegated,1,,NA,0463,,,,0
8986,75,22,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,4_CP2,SM_SMS_4_CP2,ACERU,1,1,1,NA,NA,29,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
8987,75,23,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,4_CP2,SM_SMS_4_CP2,ACERU,1,1,2,NA,NA,8,,NA,0,,NA,,,,,#N/A
8988,75,24,LK,DD,"DD,IO,KH",2019,2019-06-14,SM,SMS,4_CP2,SM_SMS_4_CP2,ACERU,1,1,3,NA,NA,16,SPERPU,Speranza pustularia,1,,NA,,,,,#N/A
8989,76,1,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,CARCA,1,1,1,87,7.5,NA,LYMADI,Lymantria dispar,5,,NA,,,,,#N/A
8990,76,2,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,CARCA,1,1,2,134,11.2,NA,LYMADI,Lymantria dispar,3,,NA,,,,,#N/A
8991,76,3,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,CARCA,1,1,3,72,5.9,NA,,NA,0,,NA,,,,,#N/A
8992,76,4,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,ACERU,3,1,1,102,7.3,NA,NEMARE,Nematocampa resistaria,1,,NA,,,,,#N/A
8993,76,5,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,ACERU,3,1,2,70,4.8,NA,SPERPU,Speranza pustularia,1,,NA,0468,,,,0
8994,76,6,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,ACERU,3,1,3,78,4.3,NA,,NA,0,,NA,,,,,#N/A
8995,76,7,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,ACERU,3,1,4,87,6.1,NA,IRIDEP,Iridopsis ephyraria,1,,NA,,,,,#N/A
8996,76,8,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,ACERU,3,2,5,94,8.3,NA,,NA,0,,NA,,,,,#N/A
8997,76,9,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,BETAL,1,1,1,42,3.1,NA,,NA,0,,NA,,,,,#N/A
8998,76,10,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,3_CP3,SM_SML_3_CP3,BETAL,1,1,2,57,4.2,NA,,NA,0,,NA,,,,,#N/A
8999,76,11,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,BETAL,2,1,1,48,4.2,NA,,NA,0,,NA,,,,,#N/A
9000,76,12,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,BETAL,2,2,2,87,7.3,NA,,NA,0,,NA,,,,,#N/A
9001,76,13,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,BETAL,2,2,3,87,9.4,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
9002,76,14,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,BETAL,2,2,4,82,7,NA,,NA,0,,NA,,,,,#N/A
9003,76,15,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,FAGGR,2,1,1,79,6.8,NA,,NA,0,,NA,,,,,#N/A
9004,76,16,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,FAGGR,2,2,2,105,6,NA,,NA,0,,NA,,,,,#N/A
9005,76,17,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,FAGGR,2,2,3,44,3.4,NA,,NA,0,,NA,,,,,#N/A
9006,76,18,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,FAGGR,2,2,4,66,4.5,NA,,NA,0,,NA,,,,,#N/A
9007,76,19,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,FAGGR,2,2,5,66,4.2,NA,,NA,0,,NA,,,,,#N/A
9008,76,20,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP1,SM_SML_4_CP1,VIBAC,1,1,1,84,6.4,NA,,NA,0,,NA,,,,,#N/A
9009,76,21,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,1,1,147,7.9,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
9010,76,22,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,2,2,108,8.5,NA,,NA,0,,NA,,,,,#N/A
9011,76,23,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,3,3,136,10.7,NA,PYREHE,Pyreferra hesperidago,1,,NA,0473,,,,0
9012,76,24,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,3,4,149,11.5,NA,,NA,0,,NA,,,,,#N/A
9013,76,25,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,4,5,103,7.6,NA,HIMEFI,Himella fidelis,1,,NA,,,,,#N/A
9014,76,26,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,4,5,103,7.6,NA,NOLATR,Nola triquetrana,8,,NA,,,,,#N/A
9015,76,27,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,4,5,103,7.6,NA,ORGYLE,Orgyia leucostigma,1,,NA,,,,,#N/A
9016,76,28,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,HAMVI,4,4,5,103,7.6,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
9017,76,29,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,VIBAC,1,1,1,42,4.3,NA,,NA,0,,NA,,,,,#N/A
9018,76,30,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,CARCA,1,1,1,70,5.5,NA,,NA,0,,NA,,,,,#N/A
9019,77,1,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,CARCA,1,1,2,41,3.2,NA,,NA,0,,NA,,,,,#N/A
9020,77,2,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,CARCA,1,1,3,72,7.2,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
9021,77,3,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,CARCA,1,1,4,64,6.6,NA,,NA,0,,NA,,,,,#N/A
9022,77,4,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,CASDE,2,1,1,91,7.6,NA,,NA,0,,NA,,,,,#N/A
9023,77,5,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP3,SM_SML_4_CP3,CASDE,2,2,2,90,6.7,NA,,NA,0,,NA,,,,,#N/A
9024,77,6,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,BETAL,3,1,1,NA,NA,22,,NA,0,,NA,,,,,#N/A
9025,77,7,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,BETAL,3,2,2,65,5.2,NA,,NA,0,,NA,,,,,#N/A
9026,77,8,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,BETAL,3,3,3,64,5.3,NA,,NA,0,,NA,,,,,#N/A
9027,77,9,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,BETAL,3,3,4,79,5.7,NA,,NA,0,,NA,,,,,#N/A
9028,77,10,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,FAGGR,2,1,1,137,6.1,NA,,NA,0,,NA,,,,,#N/A
9029,77,11,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,FAGGR,2,1,2,70,4.6,NA,,NA,0,,NA,,,,,#N/A
9030,77,12,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,FAGGR,2,1,3,169,8.5,NA,,NA,0,,NA,,,,,#N/A
9031,77,13,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,FAGGR,2,1,4,128,6.2,NA,,NA,0,,NA,,,,,#N/A
9032,77,14,LK,JT,"CA,JM,JT",2019,2019-06-14,SM,SML,4_CP2,SM_SML_4_CP2,FAGGR,2,2,5,91,7,NA,,NA,0,,NA,,,,,#N/A
9033,79,1,LK,JL,"CC,JL",2019,2019-06-17,CV,LFS,2_CP4,CV_LFS_2_CP4,HAMVI,4,4,5,110,8.3,NA,ZALEPH,Zale phaeocapna,1,,NA,0081,Questionable ID,,,Questionable ID
9034,79,2,LK,JL,"CC,JL",2019,2019-06-17,CV,LFS,2_CP4,CV_LFS_2_CP4,ACESA,1,1,1,100,8.4,NA,,NA,0,,NA,,,,,#N/A
9035,79,3,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,1,1,112,8.8,NA,IRIDEP,Iridopsis ephyraria,1,,NA,,,,,#N/A
9036,79,4,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,1,1,112,8.8,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
9037,79,5,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,2,2,155,11,NA,MALADI,Malacosoma disstria,1,,NA,,,,,#N/A
9038,79,6,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,2,2,155,11,NA,EUPISW,Eupithecia swettii,1,,NA,0082,,,,0
9039,79,7,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,2,2,155,11,NA,LAMBFI,Lambdina fiscellaria,1,,NA,0083,,,,0
9040,79,8,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,2,2,155,11,NA,MORRCO,Morrisonia confusa,1,,NA,,,,,#N/A
9041,79,9,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,3,95,9.1,NA,LYMADI,Lymantria dispar,1,,NA,,,,,#N/A
9042,79,10,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,CENODI,Cenopis diluticostana,1,,NA,0087,leaf roller,,,leaf roller
9043,79,11,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,EUPISW,Eupithecia swettii,1,,NA,0084,,,,0
9044,79,12,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,IRIDEP,Iridopsis ephyraria,1,,NA,0085,parasitoid emerging,,,parasitoid emerging
9045,79,13,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,EUPICO,Eupithecia columbiata,1,,NA,0086,,,,0
9046,79,14,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,EUPIJE,Eupithecia jejunata,1,,NA,,check for frass,,,#N/A
9047,79,15,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,COLOFL,Colocasia flavicornis,1,,NA,0088,Acronicta sp.,,,Acronicta sp.
9048,79,16,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARCA,3,3,4,170,12.3,NA,CROCNO,Crocigrapha normani,1,,NA,,,,,#N/A
9049,79,17,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,BETAL,1,1,1,116,11.5,NA,,NA,0,,NA,,,,,#N/A
9050,79,18,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,BETAL,1,1,2,76,12.3,NA,,NA,0,,NA,,,,,#N/A
9051,79,19,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARGL,1,1,1,NA,NA,3,IRIDEP,Iridopsis ephyraria,1,,NA,,,,,#N/A
9052,79,20,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARGL,1,1,2,NA,NA,3,,NA,0,,NA,,,,,#N/A
9053,79,21,LK,JL,"CC,JL",2019,2019-06-17,CV,NHL,3_CP3,CV_NHL_3_CP3,CARGL,1,1,3,NA,NA,2,,NA,0,,NA,,,,,#N/A
